waveTime,significant_wave_height (m)
1588579200,0.48
1588581000,0.41
1588582800,0.36
1588584600,0.28
1588586400,0.24
1588588200,0.22
1588590000,0.2
1588591800,0.18
1588593600,0.17
1588595400,0.19
1588597200,0.21
1588599000,0.23
1588600800,0.27
1588602600,0.35
1588604400,0.39
1588606200,0.45
1588608000,0.46
1588609800,0.44
1588611600,0.56
1588613400,0.46
1588615200,0.45
1588617000,0.49
1588618800,0.54
1588620600,0.45
1588622400,0.49
1588624200,0.45
1588626000,0.46
1588627800,0.37
1588629600,0.31
1588631400,0.3
1588633200,0.28
1588635000,0.28
1588636800,0.24
1588638600,0.19
1588640400,0.19
1588642200,0.21
1588644000,0.19
1588645800,0.23
1588647600,0.28
1588649400,0.31
1588651200,0.35
1588653000,0.32
1588654800,0.35
1588656600,0.33
1588658400,0.3
1588660200,0.3
1588662000,0.28
1588663800,0.25
1588665600,0.3
1588667400,0.34
1588669200,0.36
1588671000,0.3
1588672800,0.26
1588674600,0.25
1588676400,0.23
1588678200,0.18
1588680000,0.15
1588681800,0.17
1588683600,0.16
1588685400,0.15
1588687200,0.17
1588689000,0.2
1588690800,0.17
1588692600,0.18
1588694400,0.2
1588696200,0.21
1588698000,0.32
1588699800,0.25
1588701600,0.25
1588703400,0.28
1588705200,0.25
1588707000,0.24
1588710600,0.24
1588712400,0.27
1588714200,0.29
1588716000,0.29
1588717800,0.27
1588719600,0.26
1588721400,0.28
1588723200,0.28
1588725000,0.28
1588726800,0.24
1588728600,0.2
1588730400,0.17
1588732200,0.21
1588734000,0.2
1588735800,0.24
1588737600,0.3
1588739400,0.33
1588741200,0.4
1588743000,0.43
1588744800,0.53
1588746600,0.86
1588748400,0.96
1588750200,0.94
1588752000,0.87
1588753800,0.85
1588755600,0.78
1588757400,0.75
1588759200,0.69
1588761000,0.6
1588762800,0.58
1588764600,0.55
1588766400,0.52
1588768200,0.43
1588770000,0.4
1588771800,0.39
1588773600,0.46
1588775400,0.54
1588777200,0.65
1588779000,0.76
1588780800,0.71
1588782600,0.62
1588784400,0.65
1588786200,0.51
1588788000,0.66
1588789800,0.68
1588791600,0.65
1588793400,0.76
1588795200,0.91
1588806000,0.98
1588807800,0.85
1588809600,0.83
1588811400,0.9
1588813200,0.87
1588815000,0.8
1588816800,0.75
1588818600,0.72
1588820400,0.73
1588822200,0.81
1588824000,0.83
1588825800,0.79
1588827600,0.79
1588829400,0.72
1588831200,0.66
1588833000,0.68
1588834800,0.69
1588836600,0.7
1588838400,0.67
1588840200,0.73
1588842000,0.77
1588843800,0.64
1588845600,0.66
1588847400,0.66
1588849200,0.68
1588851000,0.5
1588852800,0.43
1588854600,0.46
1588856400,0.47
1588858200,0.45
1588860000,0.52
1588861800,0.44
1588863600,0.35
1588865400,0.38
1588867200,0.35
1588869000,0.28
1588870800,0.34
1588872600,0.41
1588874400,0.46
1588876200,0.49
1588878000,0.4
1588879800,0.45
1588881600,0.51
1588883400,0.52
1588887000,0.63
1588888800,0.48
1588890600,0.5
1588892400,0.59
1588894200,0.55
1588896000,0.55
1588897800,0.63
1588899600,0.61
1588901400,0.54
1588903200,0.5
1588905000,0.45
1588906800,0.48
1588908600,0.41
1588910400,0.35
1588912200,0.37
1588914000,0.31
1588915800,0.29
1588917600,0.38
1588919400,0.33
1588921200,0.33
1588923000,0.3
1588924800,0.28
1588926600,0.32
1588928400,0.34
1588930200,0.37
1588932000,0.37
1588933800,0.27
1588935600,0.32
1588937400,0.32
1588939200,0.35
1588941000,0.34
1588942800,0.37
1588944600,0.29
1588946400,0.24
1588948200,0.27
1588950000,0.29
1588951800,0.31
1588953600,0.3
1588955400,0.34
1588957200,0.34
1588959000,0.35
1588960800,0.37
1588962600,0.41
1588964400,0.46
1588966200,0.43
1588968000,0.43
1588969800,0.39
1588971600,0.35
1588973400,0.32
1588975200,0.32
1588977000,0.29
1588978800,0.33
1588980600,0.31
1588982400,0.33
1588984200,0.34
1588986000,0.26
1588987800,0.31
1588989600,0.3
1588991400,0.3
1588993200,0.27
1588995000,0.31
1588996800,0.32
1588998600,0.31
1589000400,0.36
1589002200,0.31
1589004000,0.34
1589005800,0.41
1589007600,0.45
1589009400,0.4
1589011200,0.34
1589013000,0.35
1589014800,0.31
1589016600,0.35
1589018400,0.38
1589020200,0.37
1589022000,0.34
1589023800,0.36
1589025600,0.39
1589027400,0.36
1589029200,0.34
1589031000,0.34
1589032800,0.34
1589034600,0.31
1589036400,0.4
1589038200,0.41
1589040000,0.32
1589041800,0.35
1589043600,0.42
1589045400,0.39
1589047200,0.32
1589049000,0.37
1589050800,0.4
1589052600,0.42
1589054400,0.58
1589056200,0.61
1589058000,0.7
1589059800,0.73
1589061600,0.72
1589063400,0.7
1589065200,0.45
1589067000,0.29
1589068800,0.3
1589070600,0.3
1589072400,0.25
1589074200,0.32
1589076000,0.36
1589077800,0.29
1589079600,0.3
1589081400,0.32
1589083200,0.32
1589085000,0.29
1589086800,0.27
1589088600,0.24
1589090400,0.27
1589092200,0.27
1589094000,0.27
1589095800,0.27
1589097600,0.33
1589099400,0.23
1589101200,0.22
1589103000,0.32
1589104800,0.29
1589106600,0.38
1589108400,0.37
1589110200,0.49
1589112000,0.49
1589113800,0.42
1589115600,0.41
1589117400,0.42
1589119200,0.4
1589121000,0.36
1589122800,0.4
1589124600,0.45
1589126400,0.5
1589128200,0.52
1589130000,0.52
1589131800,0.53
1589133600,0.4
1589135400,0.32
1589137200,0.26
1589139000,0.3
1589140800,0.32
1589142600,0.33
1589144400,0.31
1589146200,0.49
1589148000,0.49
1589149800,0.69
1589151600,0.71
1589153400,0.62
1589155200,0.66
1589157000,0.51
1589158800,0.43
1589160600,0.37
1589162400,0.32
1589164200,0.42
1589166000,0.47
1589167800,0.37
1589169600,0.43
1589171400,0.36
1589173200,0.35
1589175000,0.3
1589176800,0.25
1589178600,0.35
1589180400,0.34
1589182200,0.39
1589184000,0.35
1589185800,0.35
1589187600,0.29
1589189400,0.19
1589191200,0.26
1589193000,0.33
1589194800,0.28
1589196600,0.32
1589198400,0.32
1589202000,0.31
1589203800,0.3
1589205600,0.28
1589207400,0.28
1589209200,0.34
1589211000,0.41
1589212800,0.41
1589214600,0.38
1589216400,0.34
1589218200,0.31
1589220000,0.39
1589221800,0.39
1589223600,0.35
1589225400,0.44
1589227200,0.42
1589229000,0.42
1589230800,0.49
1589232600,0.61
1589234400,0.77
1589236200,0.89
1589238000,1.08
1589239800,1.28
1589241600,1.5
1589243400,1.56
1589245200,1.16
1589247000,0.66
1589248800,0.58
1589250600,0.46
1589252400,0.47
1589254200,0.5
1589256000,0.66
1589257800,0.73
1589259600,0.68
1589261400,0.65
1589263200,0.53
1589265000,0.47
1589266800,0.43
1589268600,0.42
1589270400,0.41
1589272200,0.33
1589274000,0.32
1589275800,0.28
1589277600,0.24
1589279400,0.23
1589281200,0.28
1589283000,0.25
1589284800,0.25
1589286600,0.24
1589288400,0.26
1589290200,0.29
1589292000,0.28
1589293800,0.25
1589295600,0.23
1589297400,0.25
1589299200,0.25
1589301000,0.25
1589302800,0.22
1589304600,0.24
1589306400,0.27
1589308200,0.24
1589310000,0.27
1589311800,0.27
1589315400,0.29
1589317200,0.29
1589319000,0.24
1589320800,0.24
1589322600,0.25
1589324400,0.28
1589326200,0.35
1589328000,0.36
1589329800,0.35
1589331600,0.31
1589333400,0.22
1589335200,0.15
1589337000,0.16
1589338800,0.15
1589340600,0.19
1589342400,0.2
1589344200,0.26
1589346000,0.29
1589347800,0.26
1589349600,0.25
1589351400,0.26
1589353200,0.23
1589355000,0.2
1589356800,0.26
1589358600,0.27
1589360400,0.27
1589362200,0.31
1589364000,0.31
1589365800,0.3
1589367600,0.25
1589369400,0.24
1589371200,0.24
1589373000,0.27
1589374800,0.26
1589376600,0.26
1589378400,0.25
1589380200,0.24
1589382000,0.24
1589383800,0.21
1589385600,0.23
1589387400,0.21
1589389200,0.22
1589391000,0.22
1589392800,0.2
1589394600,0.22
1589396400,0.23
1589398200,0.24
1589400000,0.25
1589401800,0.26
1589403600,0.26
1589405400,0.24
1589407200,0.26
1589409000,0.27
1589410800,0.25
1589412600,0.25
1589414400,0.26
1589416200,0.29
1589418000,0.35
1589419800,0.37
1589421600,0.32
1589423400,0.26
1589425200,0.2
1589427000,0.23
1589428800,0.34
1589430600,0.37
1589432400,0.37
1589434200,0.33
1589436000,0.3
1589437800,0.28
1589439600,0.25
1589441400,0.22
1589443200,0.17
1589445000,0.15
1589446800,0.13
1589448600,0.13
1589450400,0.14
1589452200,0.14
1589454000,0.17
1589455800,0.17
1589457600,0.15
1589459400,0.14
1589461200,0.15
1589463000,0.15
1589464800,0.14
1589466600,0.14
1589468400,0.13
1589470200,0.14
1589472000,0.16
1589473800,0.15
1589475600,0.2
1589477400,0.17
1589479200,0.1
1589481000,0.1
1589482800,0.1
1589484600,0.11
1589486400,0.12
1589488200,0.13
1589490000,0.1
1589491800,0.11
1589493600,0.11
1589495400,0.15
1589497200,0.14
1589499000,0.11
1589500800,0.11
1589524200,0.31
1589526000,0.33
1589527800,0.33
1589529600,0.27
1589531400,0.3
1589533200,0.3
1589535000,0.31
1589536800,0.31
1589538600,0.31
1589540400,0.3
1589542200,0.32
1589544000,0.38
1589545800,0.35
1589547600,0.29
1589549400,0.26
1589551200,0.25
1589553000,0.2
1589554800,0.21
1589556600,0.19
1589558400,0.18
1589560200,0.15
1589562000,0.14
1589563800,0.13
1589565600,0.14
1589567400,0.14
1589569200,0.15
1589571000,0.15
1589572800,0.14
1589574600,0.12
1589576400,0.11
1589578200,0.12
1589580000,0.11
1589581800,0.1
1589583600,0.1
1589585400,0.1
1589587200,0.1
1589589000,0.11
1589590800,0.11
1589592600,0.11
1589594400,0.1
1589596200,0.13
1589598000,0.16
1589599800,0.19
1589601600,0.16
1589603400,0.16
1589605200,0.15
1589607000,0.14
1589608800,0.14
1589610600,0.14
1589612400,0.13
1589614200,0.13
1589616000,0.12
1589617800,0.1
1589619600,0.1
1589621400,0.09
1589623200,0.08
1589625000,0.09
1589626800,0.1
1589628600,0.12
1589630400,0.15
1589632200,0.21
1589634000,0.2
1589635800,0.2
1589637600,0.3
1589639400,0.29
1589641200,0.25
1589644800,0.25
1589646600,0.23
1589648400,0.28
1589650200,0.34
1589652000,0.47
1589653800,0.42
1589655600,0.41
1589657400,0.45
1589659200,0.44
1589661000,0.43
1589662800,0.4
1589664600,0.43
1589666400,0.57
1589668200,0.56
1589670000,0.5
1589671800,0.53
1589673600,0.49
1589675400,0.42
1589677200,0.36
1589679000,0.33
1589680800,0.31
1589684400,0.27
1589686200,0.25
1589688000,0.24
1589689800,0.24
1589691600,0.22
1589693400,0.22
1589695200,0.21
1589697000,0.2
1589698800,0.17
1589700600,0.16
1589702400,0.15
1589704200,0.18
1589706000,0.19
1589707800,0.2
1589709600,0.19
1589711400,0.2
1589713200,0.19
1589715000,0.19
1589716800,0.2
1589718600,0.21
1589720400,0.18
1589722200,0.2
1589724000,0.22
1589725800,0.22
1589727600,0.17
1589729400,0.16
1589731200,0.18
1589733000,0.21
1589734800,0.18
1589736600,0.21
1589738400,0.25
1589740200,0.26
1589742000,0.27
1589743800,0.28
1589745600,0.3
1589747400,0.29
1589749200,0.37
1589751000,0.34
1589752800,0.29
1589754600,0.27
1589756400,0.27
1589758200,0.21
1589760000,0.24
1589761800,0.26
1589763600,0.27
1589765400,0.27
1589767200,0.29
1589769000,0.27
1589770800,0.3
1589772600,0.35
1589774400,0.36
1589776200,0.37
1589778000,0.34
1589779800,0.32
1589781600,0.28
1589783400,0.31
1589785200,0.33
1589787000,0.28
1589788800,0.22
1589790600,0.14
1589792400,0.14
1589794200,0.13
1589796000,0.13
1589797800,0.14
1589799600,0.14
1589801400,0.16
1589803200,0.16
1589805000,0.17
1589806800,0.2
1589808600,0.22
1589810400,0.2
1589812200,0.19
1589814000,0.2
1589815800,0.2
1589817600,0.21
1589819400,0.17
1589821200,0.17
1589823000,0.18
1589824800,0.17
1589826600,0.17
1589828400,0.2
1589830200,0.19
1589832000,0.19
1589833800,0.18
1589835600,0.17
1589837400,0.31
1589839200,0.47
1589841000,0.52
1589842800,0.59
1589844600,0.59
1589846400,0.57
1589848200,0.63
1589850000,0.68
1589851800,0.77
1589853600,0.84
1589855400,0.87
1589857200,0.93
1589859000,0.98
1589860800,0.95
1589862600,0.97
1589864400,0.96
1589866200,0.89
1589868000,0.9
1589869800,0.87
1589871600,0.76
1589873400,0.65
1589875200,0.61
1589877000,0.62
1589878800,0.61
1589880600,0.67
1589882400,0.63
1589884200,0.7
1589886000,0.7
1589887800,0.67
1589889600,0.6
1589891400,0.56
1589893200,0.52
1589895000,0.59
1589896800,0.61
1589898600,0.53
1589900400,0.57
1589902200,0.5
1589904000,0.41
1589905800,0.38
1589907600,0.44
1589909400,0.51
1589911200,0.52
1589913000,0.56
1589914800,0.62
1589916600,0.66
1589918400,0.7
1589920200,0.74
1589922000,0.64
1589923800,0.65
1589925600,0.64
1589927400,0.7
1589929200,0.77
1589931000,0.79
1589932800,0.87
1589934600,0.95
1589936400,1.01
1589938200,1.04
1589940000,1.1
1589941800,1.1
1589943600,1.11
1589945400,1.03
1589947200,1.02
1589949000,1.04
1589950800,1.03
1589952600,1.06
1589954400,1.06
1589956200,1.05
1589958000,1.06
1589959800,1.05
1589961600,1.06
1589963400,1.09
1589965200,0.97
1589967000,0.96
1589968800,0.9
1589970600,0.83
1589972400,0.8
1589974200,0.77
1589976000,0.75
1589977800,0.69
1589979600,0.7
1589983200,0.73
1589985000,0.78
1589986800,0.8
1589988600,0.73
1589990400,0.71
1589992200,0.63
1589994000,0.68
1589995800,0.68
1589997600,0.68
1589999400,0.73
1590001200,0.71
1590003000,0.66
1590004800,0.68
1590006600,0.73
1590008400,0.76
1590010200,0.62
1590012000,0.69
1590013800,0.77
1590015600,0.96
1590017400,0.99
1590019200,1.08
1590021000,1.13
1590022800,1.22
1590024600,1.1
1590026400,1.16
1590028200,1.09
1590030000,1.08
1590031800,1.09
1590033600,1.1
1590035400,1.11
1590037200,1.06
1590039000,1.06
1590040800,1.05
1590042600,1.08
1590044400,1.25
1590046200,1.16
1590048000,0.96
1590049800,0.86
1590051600,0.81
1590053400,0.94
1590055200,0.98
1590057000,0.84
1590058800,0.86
1590060600,0.84
1590062400,0.79
1590064200,0.75
1590066000,0.59
1590067800,0.51
1590069600,0.45
1590071400,0.44
1590073200,0.46
1590075000,0.53
1590076800,0.57
1590078600,0.65
1590080400,0.6
1590082200,0.64
1590084000,0.68
1590085800,0.72
1590087600,0.74
1590089400,0.79
1590091200,0.8
1590093000,0.81
1590094800,0.89
1590103800,0.8
1590105600,0.83
1590107400,0.92
1590109200,0.93
1590111000,1.01
1590112800,1.05
1590114600,0.93
1590116400,0.79
1590118200,0.74
1590120000,0.79
1590121800,0.76
1590123600,0.78
1590125400,0.81
1590127200,0.64
1590129000,0.64
1590130800,0.66
1590132600,0.73
1590134400,0.79
1590136200,0.74
1590138000,0.73
1590139800,0.78
1590141600,0.98
1590143400,1.0
1590145200,0.88
1590147000,0.92
1590148800,0.71
1590150600,0.72
1590152400,0.7
1590154200,0.66
1590156000,0.69
1590157800,0.87
1590159600,1.04
1590161400,0.99
1590163200,0.78
1590165000,0.83
1590166800,0.86
1590168600,0.82
1590170400,0.85
1590172200,0.84
1590174000,0.79
1590175800,0.9
1590177600,1.48
1590179400,1.53
1590181200,1.45
1590183000,1.16
1590184800,1.0
1590186600,1.07
1590188400,1.35
1590190200,1.45
1590192000,1.48
1590193800,1.38
1590195600,1.26
1590197400,0.9
1590199200,0.86
1590201000,0.82
1590202800,0.78
1590204600,0.82
1590206400,0.85
1590208200,0.75
1590210000,0.79
1590211800,0.85
1590213600,0.92
1590215400,0.93
1590217200,0.98
1590219000,0.93
1590220800,0.64
1590222600,0.77
1590224400,0.89
1590226200,0.89
1590228000,0.71
1590229800,0.63
1590231600,0.76
1590233400,0.86
1590235200,0.78
1590237000,0.71
1590238800,0.63
1590240600,0.56
1590242400,0.44
1590244200,0.42
1590246000,0.45
1590247800,0.44
1590249600,0.68
1590251400,0.74
1590253200,0.61
1590255000,0.59
1590256800,0.58
1590258600,0.63
1590260400,0.64
1590262200,0.61
1590264000,0.64
1590265800,0.81
1590267600,0.95
1590269400,1.07
1590271200,0.95
1590273000,0.73
1590274800,0.58
1590276600,0.57
1590278400,0.58
1590280200,0.63
1590282000,0.63
1590283800,0.59
1590285600,0.55
1590287400,0.52
1590289200,0.5
1590291000,0.53
1590292800,0.54
1590294600,0.54
1590296400,0.56
1590298200,0.51
1590300000,0.58
1590301800,0.57
1590303600,0.58
1590305400,0.48
1590307200,0.42
1590309000,0.41
1590310800,0.41
1590312600,0.41
1590314400,0.47
1590316200,0.44
1590318000,0.47
1590319800,0.44
1590321600,0.36
1590323400,0.31
1590325200,0.25
1590327000,0.23
1590328800,0.3
1590330600,0.24
1590332400,0.27
1590334200,0.38
1590336000,0.38
1590337800,0.51
1590339600,0.47
1590341400,0.34
1590343200,0.39
1590345000,0.38
1590346800,0.48
1590348600,0.53
1590350400,0.48
1590352200,0.54
1590354000,0.67
1590355800,0.82
1590357600,0.82
1590359400,0.67
1590361200,0.42
1590363000,0.49
1590364800,0.45
1590366600,0.58
1590368400,0.5
1590370200,0.38
1590372000,0.41
1590373800,0.51
1590375600,0.52
1590377400,0.48
1590379200,0.5
1590381000,0.55
1590382800,0.43
1590384600,0.53
1590386400,0.58
1590388200,0.47
1590390000,0.48
1590391800,0.47
1590393600,0.51
1590395400,0.5
1590397200,0.37
1590399000,0.4
1590400800,0.52
1590402600,0.51
1590404400,0.47
1590406200,0.5
1590408000,0.46
1590409800,0.5
1590411600,0.43
1590413400,0.4
1590415200,0.39
1590417000,0.45
1590418800,0.47
1590420600,0.4
1590422400,0.34
1590424200,0.42
1590426000,0.35
1590427800,0.46
1590429600,0.61
1590431400,0.7
1590433200,0.82
1590435000,1.03
1590436800,1.08
1590438600,0.95
1590440400,0.87
1590442200,0.98
1590444000,1.0
1590445800,1.02
1590447600,0.97
1590449400,0.69
1590451200,0.43
1590453000,0.48
1590454800,0.58
1590456600,0.7
1590458400,0.59
1590460200,0.61
1590462000,0.77
1590463800,0.9
1590465600,0.81
1590467400,0.79
1590469200,0.72
1590471000,0.63
1590472800,0.7
1590474600,0.81
1590476400,0.83
1590478200,0.87
1590480000,0.84
1590481800,0.91
1590483600,0.84
1590485400,0.66
1590487200,0.76
1590489000,0.86
1590490800,0.87
1590492600,0.95
1590494400,0.88
1590496200,0.74
1590498000,0.53
1590499800,0.53
1590501600,0.54
1590503400,0.63
1590505200,0.65
1590507000,0.86
1590508800,0.72
1590510600,0.58
1590512400,0.79
1590514200,0.98
1590516000,0.9
1590517800,0.84
1590519600,0.9
1590521400,0.87
1590523200,0.87
1590525000,0.87
1590526800,0.93
1590528600,0.87
1590530400,0.87
1590532200,0.83
1590534000,0.92
1590535800,1.05
1590537600,1.02
1590539400,0.7
1590541200,0.57
1590543000,0.74
1590544800,0.73
1590546600,0.67
1590548400,0.61
1590550200,0.57
1590552000,0.51
1590553800,0.44
1590555600,0.4
1590557400,0.41
1590559200,0.37
1590561000,0.34
1590562800,0.41
1590564600,0.42
1590566400,0.5
1590568200,0.54
1590570000,0.48
1590571800,0.54
1590573600,0.46
1590575400,0.38
1590577200,0.44
1590579000,0.5
1590580800,0.57
1590582600,0.6
1590584400,0.56
1590586200,0.48
1590588000,0.48
1590589800,0.49
1590591600,0.51
1590593400,0.49
1590595200,0.58
1590597000,0.53
1590598800,0.56
1590600600,0.65
1590602400,0.68
1590604200,0.64
1590606000,0.73
1590607800,0.68
1590609600,0.54
1590611400,0.52
1590613200,0.6
1590615000,0.58
1590616800,0.58
1590618600,0.66
1590620400,0.62
1590622200,0.67
1590624000,0.64
1590625800,0.63
1590627600,0.42
1590629400,0.33
1590631200,0.48
1590633000,0.4
1590634800,0.38
1590636600,0.4
1590638400,0.37
1590640200,0.4
1590642000,0.4
1590643800,0.47
1590645600,0.51
1590647400,0.46
1590649200,0.39
1590651000,0.31
1590652800,0.32
1590654600,0.34
1590656400,0.37
1590658200,0.33
1590660000,0.32
1590661800,0.29
1590663600,0.3
1590665400,0.3
1590667200,0.34
1590669000,0.34
1590670800,0.3
1590672600,0.32
1590674400,0.41
1590676200,0.39
1590678000,0.42
1590679800,0.37
1590681600,0.34
1590683400,0.36
1590685200,0.36
1590687000,0.33
1590688800,0.4
1590690600,0.33
1590692400,0.35
1590694200,0.33
1590696000,0.31
1590697800,0.32
1590699600,0.33
1590701400,0.33
1590703200,0.29
1590705000,0.27
1590706800,0.31
1590708600,0.32
1590710400,0.34
1590712200,0.35
1590714000,0.38
1590715800,0.45
1590717600,0.39
1590719400,0.34
1590721200,0.31
1590723000,0.34
1590724800,0.42
1590726600,0.41
1590728400,0.53
1590730200,0.68
1590732000,0.98
1590733800,1.16
1590735600,1.18
1590737400,1.2
1590739200,1.21
1590741000,1.38
1590742800,1.3
1590744600,1.38
1590746400,1.43
1590748200,1.35
1590751800,1.66
1590753600,2.19
1590755400,1.88
1590757200,1.77
1590759000,1.75
1590760800,1.73
1590762600,1.63
1590764400,1.69
1590766200,1.58
1590768000,1.7
1590769800,1.76
1590771600,1.83
1590773400,1.72
1590775200,1.78
1590777000,1.9
1590778800,1.84
1590780600,1.72
1590782400,1.52
1590784200,1.3
1590786000,1.43
1590787800,1.53
1590789600,1.75
1590791400,1.91
1590793200,1.58
1590795000,1.65
1590796800,1.78
1590798600,1.83
1590800400,1.93
1590802200,1.96
1590804000,2.16
1590805800,2.08
1590807600,1.8
1590809400,1.44
1590811200,1.28
1590813000,1.21
1590814800,1.36
1590816600,1.35
1590818400,1.33
1590820200,1.29
1590822000,1.38
1590823800,1.31
1590825600,1.25
1590827400,1.25
1590829200,1.36
1590831000,1.18
1590832800,1.13
1590834600,1.23
1590836400,1.17
1590838200,1.07
1590840000,1.04
1590841800,1.36
1590843600,1.43
1590845400,1.32
1590847200,1.53
1590849000,1.57
1590850800,1.58
1590852600,1.49
1590854400,1.47
1590856200,1.4
1590858000,1.43
1590859800,1.45
1590861600,1.55
1590863400,1.4
1590865200,1.44
1590867000,1.25
1590868800,1.27
1590870600,1.35
1590872400,1.29
1590874200,1.13
1590876000,1.01
1590877800,1.12
1590879600,1.22
1590881400,1.37
1590883200,1.44
1590885000,1.66
1590886800,1.65
1590888600,1.51
1590890400,1.47
1590892200,1.51
1590894000,1.44
1590895800,1.48
1590897600,1.4
1590899400,1.48
1590901200,1.28
1590903000,1.38
1590904800,1.46
1590906600,1.38
1590908400,1.16
1590910200,1.1
1590912000,1.1
1590913800,1.04
1590915600,1.17
1590917400,1.01
1590919200,1.04
1590921000,0.98
1590922800,1.03
1590924600,1.07
1590926400,0.98
1590928200,0.95
1590930000,0.81
1590931800,0.79
1590933600,0.82
1590935400,0.8
1590937200,0.84
1590939000,0.92
1590940800,1.04
1590942600,1.13
1590944400,1.12
1590946200,1.08
1590948000,1.14
1590949800,1.1
1590951600,1.01
1590953400,1.09
1590955200,1.03
1590957000,1.02
1590958800,1.04
1590960600,1.05
1590962400,1.19
1590964200,1.18
1590966000,1.18
1590967800,1.11
1590969600,0.99
1590971400,1.18
1590973200,1.12
1590975000,1.15
1590976800,1.13
1590978600,1.11
1590980400,1.05
1590982200,1.02
1590984000,0.97
1590985800,0.95
1590987600,0.98
1590989400,0.99
1590991200,1.01
1590993000,0.82
1590994800,0.82
1590996600,0.78
1590998400,0.64
1591000200,0.54
1591002000,0.51
1591003800,0.57
1591005600,0.62
1591007400,0.56
1591009200,0.49
1591011000,0.58
1591012800,0.51
1591014600,0.52
1591016400,0.45
1591018200,0.42
1591020000,0.4
1591021800,0.52
1591023600,0.55
1591025400,0.51
1591027200,0.62
1591029000,0.56
1591030800,0.58
1591032600,0.7
1591034400,0.71
1591036200,0.87
1591038000,0.76
1591039800,0.71
1591041600,0.6
1591043400,0.51
1591045200,0.47
1591047000,0.46
1591048800,0.52
1591050600,0.61
1591052400,0.7
1591054200,0.72
1591056000,0.74
1591057800,0.74
1591059600,0.8
1591061400,0.77
1591063200,0.85
1591065000,0.94
1591066800,0.96
1591068600,0.91
1591070400,0.91
1591072200,0.97
1591074000,0.99
1591075800,1.06
1591077600,0.97
1591079400,0.81
1591081200,0.79
1591083000,0.81
1591084800,0.73
1591086600,0.64
1591088400,0.6
1591090200,0.53
1591092000,0.53
1591093800,0.44
1591095600,0.37
1591097400,0.39
1591099200,0.36
1591101000,0.31
1591102800,0.25
1591104600,0.24
1591106400,0.34
1591108200,0.33
1591110000,0.28
1591111800,0.32
1591113600,0.31
1591115400,0.34
1591117200,0.29
1591119000,0.35
1591120800,0.4
1591122600,0.55
1591124400,0.66
1591126200,0.64
1591128000,0.63
1591129800,0.52
1591131600,0.38
1591133400,0.33
1591135200,0.29
1591137000,0.28
1591138800,0.35
1591140600,0.33
1591142400,0.32
1591144200,0.3
1591146000,0.37
1591147800,0.38
1591149600,0.43
1591151400,0.49
1591153200,0.37
1591155000,0.37
1591156800,0.56
1591158600,0.75
1591160400,0.76
1591162200,0.93
1591164000,0.84
1591165800,0.68
1591167600,0.44
1591169400,0.47
1591171200,0.37
1591173000,0.34
1591174800,0.3
1591176600,0.29
1591178400,0.35
1591180200,0.46
1591182000,0.47
1591185600,0.34
1591187400,0.36
1591189200,0.34
1591191000,0.43
1591192800,0.48
1591194600,0.49
1591196400,0.42
1591198200,0.45
1591200000,0.48
1591201800,0.51
1591203600,0.53
1591205400,0.62
1591207200,0.74
1591209000,0.87
1591210800,0.85
1591212600,1.02
1591214400,1.05
1591216200,0.84
1591218000,0.57
1591219800,0.42
1591221600,0.4
1591223400,0.41
1591225200,0.4
1591227000,0.4
1591228800,0.3
1591230600,0.33
1591232400,0.29
1591234200,0.28
1591236000,0.73
1591237800,1.05
1591239600,1.05
1591241400,1.11
1591243200,1.11
1591245000,1.1
1591246800,0.94
1591248600,0.8
1591250400,0.8
1591252200,0.85
1591254000,0.93
1591255800,0.94
1591257600,0.94
1591259400,0.96
1591261200,0.84
1591263000,0.86
1591264800,0.89
1591266600,0.79
1591268400,0.76
1591270200,0.81
1591272000,0.75
1591273800,0.9
1591275600,0.87
1591277400,0.82
1591279200,0.81
1591281000,0.8
1591282800,0.68
1591284600,0.66
1591286400,0.74
1591288200,0.8
1591290000,0.75
1591291800,0.81
1591293600,1.05
1591295400,0.79
1591297200,0.82
1591299000,1.15
1591300800,1.15
1591302600,1.19
1591304400,1.01
1591306200,1.0
1591308000,0.73
1591309800,0.52
1591311600,0.49
1591313400,0.74
1591315200,0.76
1591317000,0.72
1591318800,0.67
1591320600,0.67
1591322400,0.59
1591324200,0.7
1591326000,0.71
1591327800,0.81
1591329600,0.87
1591331400,0.84
1591333200,0.99
1591335000,0.97
1591336800,0.91
1591338600,0.86
1591340400,0.76
1591342200,0.89
1591344000,1.04
1591345800,1.13
1591347600,1.14
1591349400,1.07
1591351200,0.99
1591353000,0.79
1591354800,0.64
1591356600,0.58
1591358400,0.56
1591360200,0.66
1591362000,0.66
1591363800,0.58
1591365600,0.5
1591367400,0.62
1591369200,0.67
1591371000,0.66
1591374600,0.49
1591376400,0.52
1591378200,0.56
1591380000,0.63
1591381800,0.8
1591383600,1.08
1591385400,0.98
1591387200,0.95
1591389000,1.08
1591390800,0.87
1591392600,0.7
1591394400,0.59
1591396200,0.48
1591398000,0.39
1591399800,0.5
1591401600,0.4
1591403400,0.53
1591405200,0.77
1591407000,0.86
1591408800,1.08
1591410600,1.1
1591412400,1.0
1591414200,1.12
1591416000,1.04
1591419600,1.07
1591421400,1.11
1591423200,1.04
1591425000,0.75
1591426800,0.63
1591428600,0.89
1591430400,0.99
